station_seqnum,Stations_id,elevation,latitude,longitude,Stationsname,who_entered,source_seqnum,country_seqnum,use_rank
1415886,14317,482,50.094,7.5675,Lingerhahn,7,117,203,1
1415887,14318,89,49.7392,8.3293,Mettenheim,7,117,203,1
1415888,14320,235,50.3049,7.31,Polch,7,117,203,1
1415889,14321,394,49.8478,7.5439,Seesbach,7,117,203,1
1415890,14322,320,50.8184,7.7472,Wissen/Sieg-Honigsessen,7,117,203,1
1415891,14323,232,50.5218,7.7374,Selters/Westerwald,7,117,203,1
1415892,14343,473,48.5765,9.4256,Owen,7,117,203,1
1415893,14350,627,48.0035,11.012,Finning (Windachspeicher),7,117,203,1
1415894,14351,610,47.8529,11.4999,Geretsried (Feuerwehrschule),7,117,203,1
1415895,14363,658,49.0648,13.1001,Bodenmais,7,117,203,1
1415896,14436,121,50.3091,8.8459,Niddatal-Nieder-Florstadt,7,117,203,1
1415897,14460,175,50.7537,7.4539,Eitorf-Lascheid,7,117,203,1
1415898,14667,416,48.5027,13.1063,Haarbach-Wolfakirchen,7,117,203,1
1415899,14670,385,48.8777,11.8902,Kelheim-Thaldorf,7,117,203,1
1415900,15000,231,50.7983,6.0244,Aachen-Orsbach,7,117,203,1
1415901,15001,51,51.7389,7.0504,Dorsten-Lembeck,7,117,203,1
1415902,15003,20,53.8753,13.2101,Schmarsow,7,117,203,1
1415903,15009,460,49.657,7.1039,Abentheuer,7,117,203,1
1415904,15011,375,49.0472,9.9084,Bühlertann,7,117,203,1
1415905,15012,196,49.2094,9.1034,"Rappenau, Bad (Kläranlage)",7,117,203,1
1415906,15013,119,48.8946,8.3379,Malsch/Baden,7,117,203,1
1415907,15014,918,47.9761,8.1751,Titisee-Neustadt-Waldau,7,117,203,1
1415908,15015,509,48.9271,9.7973,Gschwend-Frickenhofen,7,117,203,1
1415909,15016,280,48.6137,9.2947,Neckartailfingen,7,117,203,1
1415910,15039,216,49.3452,7.9579,Elmstein (Kläranlage),7,117,203,1
1415911,15040,455,49.6303,6.8131,Kell am See,7,117,203,1
1415912,15041,414,47.606,8.5805,Lottstetten-Nack,7,117,203,1
1415913,15045,420,50.407,7.1458,Weibern,7,117,203,1
1415914,15109,536,48.7595,10.3364,Neresheim,7,117,203,1
1415915,15117,193,51.1589,9.1468,Edertal-Bergheim,7,117,203,1
1415916,15147,1,53.4309,7.0822,Krummhörn-Woquard,7,117,203,1
1415917,15149,470,48.4,11.7333,Weihenstephan-Landessaatzuchtanstalt,7,117,203,1
1415918,15150,395,49.45,11.85,Amberg (Bauamt),7,117,203,1
1415919,15155,340,50.0611,6.1951,Olmscheid,7,117,203,1
1415920,15156,340,49.175,7.4585,Riedelberg,7,117,203,1
1415921,15161,286,50.5802,7.69,Maroth,7,117,203,1
1415922,15170,718,47.9725,8.4157,Donaueschingen-Wolterdingen,7,117,203,1
1415923,15171,219,49.7803,8.9587,Höchst/Odenwald-Annelsbach,7,117,203,1
1415924,15180,503,48.7474,13.6142,Waldkirchen-Richardsreut,7,117,203,1
1415925,15185,200,49.249,7.9615,Eußerthal,7,117,203,1
1415926,15186,530,47.7877,9.1309,Überlingen-Hödingen,7,117,203,1
1415927,15187,606,49.2703,7.8264,Hortenkopf,7,117,203,1
1415928,15195,305,48.9115,9.4808,Allmersbach im Tal,7,117,203,1
1415929,15197,538,48.1988,10.9856,Egling/Paar-Heinrichshofen,7,117,203,1
1415930,15198,510,49.968,7.6329,Ellern,7,117,203,1
1415931,15201,225,50.8153,7.7981,Elkhausen,7,117,203,1
1415932,15207,317,51.2835,9.359,Schauenburg-Elgershausen,7,117,203,1
1415933,15209,93,50.0462,7.1422,Bullay (Kläranlage),7,117,203,1
1415934,15212,297,49.8736,7.3813,Hausen,7,117,203,1
1415935,15232,937,50.6545,10.7696,Schmücke/Thür.,7,117,203,1
1415936,15235,478,48.3257,9.9066,Erbach (Alb-Donau-Kreis),7,117,203,1
1415937,15244,285,51.2088,9.254,"Emstal, Bad",7,117,203,1
1415938,15247,53,52.8285,8.1498,Emstek,7,117,203,1
1415939,15249,560,50.6936,8.0884,Liebenscheid,7,117,203,1
1415940,15444,593,48.4418,9.9216,Ulm-Mähringen,7,117,203,1
1415941,15448,411,49.6185,7.308,Baumholder (Kläranlage),7,117,203,1
1415942,15455,500,50.5636,6.4483,Schleiden-Morsbach,7,117,203,1
1415943,15456,74,51.6326,8.1298,Lippetal-Brockhausen,7,117,203,1
1415944,15477,416,48.7116,8.7486,Calw,7,117,203,1
1415945,15478,515,48.2095,10.0654,Dietenheim,7,117,203,1
1415946,15490,298,50.8053,8.3382,Eschenburg-Eibelshausen,7,117,203,1
1415947,15498,664,47.9,8.92,Rorgenwies,7,117,203,1
1415948,15499,16,52.5387,6.7888,Wilsum,7,117,203,1
1415949,15512,65,53.0859,10.1611,Rehlingen-Ehlbeck,7,117,203,1
1415950,15514,106,49.3767,8.6177,Heidelberg-Kurpfalzhof,7,117,203,1
1415951,15517,406,50.1966,6.9859,Ulmen,7,117,203,1
1415952,15518,66,54.0001,11.8608,Satow,7,117,203,1
1415953,15522,392,49.1519,12.7624,Miltach-Oberndorf,7,117,203,1
1415954,15523,405,49.2866,7.5958,Höheinöd,7,117,203,1
1415955,15526,29,53.5467,9.9716,Hamburg (Deutsche Seewarte),7,117,203,1
1415956,15527,309,50.7231,12.0684,Hohenleuben,7,117,203,1
1415957,15528,422,51.3332,10.8671,Possen,7,117,203,1
1415958,15529,258,50.7564,10.3168,Breitungen,7,117,203,1
1415959,15530,175,52.2231,9.2074,Auetal-Poggenhagen,7,117,203,1
1415960,15531,38,52.5986,8.3657,Diepholz-Stadt,7,117,203,1
1415961,15553,21,54.0862,9.3076,Schafstedt,7,117,203,1
1415962,15555,815,47.8761,10.5849,Kaufbeuren-Oberbeuren,7,117,203,1
1415963,15558,1077,47.8412,7.8647,Wieden,7,117,203,1
1415964,15559,45,52.2899,7.5862,Hörstel,7,117,203,1
1415965,15561,247,49.7461,7.3919,Fischbach/Nahe,7,117,203,1
1415966,15567,83,51.837,13.3147,Ihlow-Mehlsdorf,7,117,203,1
1415967,15569,155,49.8073,7.9546,Wöllstein,7,117,203,1
1415968,15570,590,49.6938,7.0756,Börfink-Brunnen,7,117,203,1
1415969,15572,85,51.6831,13.3142,Herzberg/Elster-Osteroda,7,117,203,1
1415970,15573,76,52.578,10.883,Tülau-Fahrenhorst,7,117,203,1
1415971,15574,571,51.8573,10.3395,Goslar-Hahnenklee,7,117,203,1
1415972,15750,45,51.2012,6.2249,Niederkrüchten,7,117,203,1
1415973,15751,544,50.5792,6.2931,Simmerath-Eicherscheid,7,117,203,1
1415974,15754,95,50.8777,6.6162,Kerpen-Haus Forst,7,117,203,1
1415975,15759,57,50.7762,7.0137,Bornheim/Eichenkamp,7,117,203,1
1415976,15763,148,50.7114,7.3471,Hennef-Hanfmühle,7,117,203,1
1415977,15765,200,50.9135,7.5235,Nümbrecht-Homburg-Bröl,7,117,203,1
1415978,15767,55,52.0074,7.6508,Münster-Coerde,7,117,203,1
1415979,15768,272,51.3732,7.7293,Iserlohn-Wermingsen,7,117,203,1
1415980,15771,65,51.8326,7.8809,Sendenhorst,7,117,203,1
1415981,15810,567,47.9261,9.5926,Aulendorf-Blönried,7,117,203,1
1415982,15813,40,52.5126,7.4131,Lingen-Baccum,7,117,203,1
1415983,15819,120,50.9496,13.9885,Obervogelgesang,7,117,203,1
1415984,15821,387,49.8703,7.689,Gauchsberg,7,117,203,1
1415985,15822,369,49.4324,7.9086,Hochspeyer/Pfalz,7,117,203,1
1415986,15823,514,49.2752,7.8021,Merzalben,7,117,203,1
1415987,15824,593,49.6331,7.9211,Dannenfels/Donnersberg,7,117,203,1
1415988,15825,650,49.6953,7.0288,Hermeskeil (Thiergarten),7,117,203,1
1415989,15827,594,50.4367,7.0938,Adenau (Kempenich),7,117,203,1
1415990,15828,565,49.5774,6.774,Holzbach,7,117,203,1
1415991,15829,136,49.0474,8.086,Schaidt,7,117,203,1
1415992,15831,44,52.4197,8.7303,Diepenau-Lavelsloh,7,117,203,1
1415993,15832,88,52.3334,10.803,Glentorf (Pegel),7,117,203,1
1415994,15833,65,52.3366,10.4884,Harxbüttel (Pegel),7,117,203,1
1415995,15834,93,52.1014,10.1163,Holle,7,117,203,1
1415996,15835,35,52.9247,9.4068,Kirchlinteln/Verden,7,117,203,1
1415997,15836,48,52.5394,10.3286,Müden-Flettmar,7,117,203,1
1415998,15838,39,52.5023,8.0525,Neuenkirchen-Vörden,7,117,203,1
1415999,15839,75,52.1356,9.762,Poppenburg (Pegel),7,117,203,1
1416000,15840,77,52.1887,10.3696,Salzgitter-Lebenstedt,7,117,203,1
1416001,15841,93,52.0321,10.5454,Schladen (Pegel),7,117,203,1
1416002,15842,81,53.097,9.8502,Schneverdingen (Akademie),7,117,203,1
1416003,15843,144,51.863,10.0662,Seboldshausen,7,117,203,1
1416004,15844,28,52.5747,9.0288,Steyerberg/Große Aue,7,117,203,1
1416005,15845,68,52.8981,10.4438,Suderburg (Hochschule),7,117,203,1
1416006,15850,416,49.5248,7.6431,Frankelbach,7,117,203,1
1416007,15851,483,50.7668,7.9735,Herdorf/Mahlscheid,7,117,203,1
1416008,15901,241,50.7751,7.7393,Wissen/Sieg,7,117,203,1
1416009,15906,211,52.0936,9.208,Aerzen-Posteholz,7,117,203,1
1416010,15912,5,53.0748,8.207,Wardenburg,7,117,203,1
1416011,15918,596,49.9523,12.3719,Neualbenreuth-Egglasgrün,7,117,203,1
1416012,15919,97,51.7633,8.5551,Delbrück (Mitte),7,117,203,1
1416013,15926,370,49.341,12.133,Fronberg (Schwandorf),7,117,203,1
1416014,15927,82,50.9317,6.0937,Übach-Palenberg,7,117,203,1
1416015,15928,590,49.0119,13.2404,Zwiesel (Hindenburgstraße),7,117,203,1
1416016,15930,920,47.4921,11.1747,Garmisch-Partenkirchen (Kanker),7,117,203,1
1416017,15931,115,52.0507,10.6362,Börßum-Seinstedt,7,117,203,1
1416018,15936,737,50.6742,10.7907,Suhl-Gehlberg,7,117,203,1
1416019,15939,117,52.3196,9.3218,Apelern-Kleinhegesdorf,7,117,203,1
1416020,15941,650,50.5,12.5167,Schönheide,7,117,203,1
1416021,15943,490,49.0497,11.5481,Dietfurt-Mallerstetten,7,117,203,1
1416022,15944,704,48.303,9.1974,Trochtelfingen-Hausen an der Lauchert,7,117,203,1
1416023,15945,980,47.5121,10.3555,"Hindelang, Bad-Gailenberg",7,117,203,1
1416024,15951,280,49.2121,7.5882,Pirmasens (Kläranlage),7,117,203,1
1416025,15953,482,48.9818,10.7306,Heidenheim-Hechlingen,7,117,203,1
1416026,15958,287,50.3996,7.2651,Glees/Laacher See,7,117,203,1
1416027,15960,580,47.8352,11.4149,Eurasburg/Obb.-Beuerberg,7,117,203,1
1416028,15963,40,51.3258,6.5089,St. Tönis,7,117,203,1
1416029,15964,45,51.33,6.56,Krefeld-Mitte,7,117,203,1
1416030,15965,350,50.3102,9.7838,"Brückenau, Bad (Elisabethenhof)",7,117,203,1
1416031,15977,437,49.1442,10.6624,Arberg-Gothendorf,7,117,203,1
1416032,15979,426,49.9311,7.5153,Sargenroth,7,117,203,1
1416033,15980,60,51.8916,7.6378,Münster-Hiltrup,7,117,203,1
1416034,15984,133,51.9784,9.4758,Hehlen,7,117,203,1
1416035,15986,345,50.5355,7.9192,Härtlingen,7,117,203,1
1416036,15987,691,50.2666,6.3782,Wascheid,7,117,203,1
1416037,15988,538,50.4244,7.73,Neuhäusel,7,117,203,1
1416038,15989,649,49.741,7.1936,Leisel,7,117,203,1
1416039,15991,253,49.4108,7.3346,Schönenberg-Kübelberg,7,117,203,1
1416040,15994,44,53.5696,11.5485,Sukow-Zietlitz,7,117,203,1
1416041,16085,8,53.5874,8.6011,Leherheide,7,117,203,1
1416042,16086,4,53.3367,10.3906,Barum-St. Dionys,7,117,203,1
1416043,16087,839,51.1799,8.4883,Kahler Asten (Astenturm),7,117,203,1
1416044,17235,250,49.6661,8.8051,Fürth/Odenwald-Krumbach,7,117,203,1
1416045,17237,195,50.8155,8.9153,Kirchhain/Ohm,7,117,203,1
1416046,17444,40,52.432,13.245,Berlin-Zehlendorf-Düppel,7,117,203,1
1416047,17445,37,52.408,13.266,Berlin-Schönow,7,117,203,1
1416048,17446,33,52.404,13.14,Berlin-Hubertusbrücke,7,117,203,1
1416049,17447,35,52.421,13.165,Berlin-Colonie Alsen,7,117,203,1
1416050,17448,43,52.389,13.402,Berlin-Lichtenrade (Lockestr.),7,117,203,1
1416051,17449,35,52.494,13.328,Berlin-Wilmersdorf,7,117,203,1
1416052,17450,41,52.48,13.261,Berlin-Grunewald,7,117,203,1
1416053,17451,34,52.521,13.286,Berlin-Charlottenburg (Mollwitzstr.),7,117,203,1
1416054,17452,34,52.542,13.337,Berlin-Wedding,7,117,203,1
1416055,17453,34,52.539,13.23,Berlin-Haselhorst,7,117,203,1
1416056,17454,33,52.557,13.199,Berlin-Hakenfelde,7,117,203,1
1416057,17455,31,52.489,13.181,Berlin-Gatow,7,117,203,1
1416058,17456,33,52.532,13.141,Berlin-Staaken,7,117,203,1
1416059,17457,39,52.566,13.347,Berlin-Reinickendorf,7,117,203,1
1416060,17458,39,52.629,13.266,Berlin-Frohnau (Bifröstweg),7,117,203,1
1416061,17459,34,52.602,13.237,Berlin-Heiligensee,7,117,203,1
1416062,17460,35,52.484,13.442,Berlin-Neukölln,7,117,203,1
1416063,17461,34,52.469,13.466,Berlin-Köllnische Heide,7,117,203,1
1416064,17462,34,52.452,13.458,Berlin-Britz,7,117,203,1
1416065,17463,36,52.428,13.491,Berlin-Rudow (Stubenrauchstr.),7,117,203,1
1416066,17464,35,52.442,13.504,Berlin-Johannisthal (Winckelmannstr.),7,117,203,1
1416067,17465,35,52.416,13.577,Berlin-Grünau,7,117,203,1
1416068,17466,35,52.377,13.642,Berlin-Schmöckwitz/Dahme,7,117,203,1
1416069,17467,36,52.444,13.583,Berlin-Köpenick/Spree,7,117,203,1
1416070,17468,36,52.45,13.62,Berlin-Friedrichshagen-Hirschgarten,7,117,203,1
1416071,17469,35,52.414,13.671,Berlin-Köpenick-Müggelheim,7,117,203,1
1416072,17470,36,52.498,13.488,Berlin-Rummelsburg,7,117,203,1
1416073,17471,37,52.502,13.554,Berlin-Biesdorf,7,117,203,1
1416074,17472,34,52.463,13.512,Berlin-Oberschöneweide,7,117,203,1
1416075,17473,35,52.51,13.427,Berlin-Friedrichshain/Spree,7,117,203,1
1416076,17474,47,52.545,13.439,Berlin-Pankow-Prenzlauer Berg,7,117,203,1
1416077,17475,41,52.553,13.384,Berlin-Gesundbrunnen,7,117,203,1
1416078,17476,50,52.545,13.537,Berlin-Marzahn-Bürknersfelde,7,117,203,1
1416079,17477,51,52.567,13.491,Berlin-Lichtenberg-Malchow,7,117,203,1
1416080,17478,56,52.545,13.493,Berlin-Hohenschönhausen,7,117,203,1
1416081,17479,49,52.612,13.453,Berlin-Karow,7,117,203,1
1416082,17480,37,52.429,13.718,Berlin-Hessenwinkel,7,117,203,1
1416083,17481,43,52.413,13.376,Berlin-Marienfelde (Grillostr.),7,117,203,1
1416084,17482,36,52.504,13.547,Berlin/Biesdorfer Baggersee,7,117,203,1
1416085,17483,36,52.535,13.375,Berlin-Mitte/Südpanke,7,117,203,1
1416086,17484,37,52.58,13.308,Berlin-Borsigwalde,7,117,203,1
1416087,17485,40,52.44,13.327,Berlin-Lichterfelde,7,117,203,1
1416088,17486,33,52.52,13.202,Berlin-Wilhelmstadt,7,117,203,1
1416089,17487,36,52.497,13.398,Berlin-Kreuzberg,7,117,203,1
1416090,17488,36,52.611,13.316,Berlin-Waidmannslust,7,117,203,1
1416091,17489,46,52.578,13.436,Berlin-Heinersdorf,7,117,203,1
1416092,17490,44,52.589,13.381,Berlin-Pankow-Rosenthal,7,117,203,1
1416093,17491,53,52.617,13.384,Berlin-Blankenfelde,7,117,203,1
1416094,17572,140,50.0395,8.4099,Flörsheim-Wicker,7,117,203,1
1416095,17574,152,49.4372,8.1959,Wachenheim/Pfalz,7,117,203,1
1416096,17577,182,49.795,8.2532,Dolgesheim,7,117,203,1
1416097,17578,121,50.5497,7.1461,"Neuenahr, Bad",7,117,203,1
1416098,17580,253,49.6972,6.6348,Konz-Niedermennig,7,117,203,1
1416099,17582,100,49.438,8.3329,Mutterstadt,7,117,203,1
1416100,17583,98,49.4395,8.3977,Ludwigshafen-Rheingönheim,7,117,203,1
1416101,17584,100,49.5361,8.3246,Frankenthal/Pfalz,7,117,203,1
1416102,17585,95,49.5069,8.3229,Frankenthal/Pfalz-Eppstein,7,117,203,1
1416103,17586,111,49.4049,8.2631,Meckenheim/Pfalz,7,117,203,1
1416104,17587,100,50.4611,7.3731,Leutesdorf,7,117,203,1
1416105,17588,161,49.5576,8.2204,Laumersheim,7,117,203,1
1416106,17589,281,49.8488,6.8634,Klüsserath,7,117,203,1
1416107,17590,134,49.313,8.204,Neustadt/Weinstraße-Lachen-Speyerdorf,7,117,203,1
1416108,17591,176,50.1111,7.7149,Oberwesel (Klippelberg),7,117,203,1
1416109,17592,144,49.8931,7.8616,Guldental,7,117,203,1
1416110,17593,132,50.1873,7.3431,Müden/Mosel,7,117,203,1
1416111,17594,98,49.4141,8.3975,Limburgerhof/Pfalz,7,117,203,1
1416112,17595,94,49.5566,8.4021,Frankenthal/Pfalz-Mörsch,7,117,203,1
1416113,17596,131,49.2658,8.2244,Freimersheim/Pfalz,7,117,203,1
1416114,17598,150,49.8811,8.1489,Saulheim,7,117,203,1
1416115,19033,41,52.5971,9.4404,Neustadt a. Rbg.-Dudensen,7,117,203,1
1416116,19039,731,48.0559,8.6447,Trossingen-Schura,7,117,203,1
1416117,19041,871,50.7313,13.7529,Zinnwald,7,117,203,1
1416118,19042,285,50.91,8.11,Netphen-Ober-Netphen,7,117,203,1
1416119,19043,635,50.9306,8.1914,Hohenroth (Forsthaus),7,117,203,1
1416120,19044,120,51.1074,13.6585,Radebeul,7,117,203,1
1416121,19086,756,50.67,10.884,Ilmenau-Gabelbach,7,117,203,1
1416122,19087,645,48.8049,13.5528,Freyung vorm Wald,7,117,203,1
1416123,19095,85,52.4374,9.2144,"Rehburg, Bad",7,117,203,1
1416124,19096,170,52.2014,10.7095,Erkerode,7,117,203,1
1416125,19100,97,50.4563,7.4962,Neuwied-Torney,7,117,203,1
1416126,19118,84,52.6065,13.8109,Wesendahl-BB (Obst),7,117,203,1
1416127,19120,734,50.3824,9.9787,Bischofsheim/Rhön (Kreuzberg),7,117,203,1
1416128,19123,26,53.9327,12.681,Altkalen-Granzow,7,117,203,1
1416129,19125,44,52.3815,7.6725,Recke,7,117,203,1
1416130,19126,88,52.1803,9.9535,Hildesheim Flugplatz,7,117,203,1
1416131,19127,423,48.8653,10.5704,Deiningen,7,117,203,1
1416132,19128,506,47.98,12.5479,Traunreut-Stein,7,117,203,1
1416133,19130,353,50.7917,11.6614,Hummelshain-Trockenborn,7,117,203,1
1416134,19131,408,50.7036,11.0181,Gräfinau-Angstedt,7,117,203,1
1416135,19133,224,51.3708,10.8475,Sondershausen/Kyffhäuserkreis,7,117,203,1
1416136,19134,210,50.9614,10.0714,Gerstungen/Werra,7,117,203,1
1416137,19135,191,51.5061,10.7714,Nordhausen-Salza,7,117,203,1
1416138,19137,155,51.145,11.2075,Frohndorf bei Sömmerda,7,117,203,1
1416139,19138,358,50.6683,11.9778,Zeulenroda/Greiz,7,117,203,1
1416140,19140,278,50.9657,10.6988,Gotha,7,117,203,1
1416141,19142,294,50.8027,10.2229,"Salzungen, Bad",7,117,203,1
1416142,19143,228,50.8869,11.7229,Bollberg,7,117,203,1
1416143,19144,360,50.8326,11.0609,Bösleben,7,117,203,1
1416144,19145,441,50.6502,11.8808,Burkersdorf,7,117,203,1
1416145,19146,231,51.0621,11.3214,Buttelstedt,7,117,203,1
1416146,19147,182,51.0768,10.8614,Dachwig/Ilm,7,117,203,1
1416147,19148,248,50.9277,12.3202,Dobitschen,7,117,203,1
1416148,19149,242,51.0069,11.6604,Dornburg,7,117,203,1
1416149,19150,220,50.9447,12.5193,Ehrenhain,7,117,203,1
1416150,19151,192,50.9923,11.0571,Erfurt,7,117,203,1
1416151,19152,288,50.9774,10.7802,Friemar,7,117,203,1
1416152,19153,247,51.0453,10.8312,"Gierstädt, Kreis Gotha",7,117,203,1
1416153,19154,247,51.2317,10.4843,Görmar,7,117,203,1
1416154,19155,281,50.9104,12.2093,Großenstein,7,117,203,1
1416155,19156,421,50.8109,11.2613,Haufeld,7,117,203,1
1416156,19157,388,50.4185,10.7775,Heßberg,7,117,203,1
1416157,19158,476,51.3159,10.1788,Kalteneber,7,117,203,1
1416158,19159,190,51.2512,11.0986,Kindelbrück,7,117,203,1
1416159,19160,326,51.2858,10.9165,Kirchengel,7,117,203,1
1416160,19161,216,51.1999,10.8645,Kutzleben,7,117,203,1
1416161,19162,135,51.3768,11.3776,Mönchpfiffel,7,117,203,1
1416162,19163,682,50.5889,11.1372,Oberweißbach,7,117,203,1
1416163,19165,174,51.1,11.1497,"Schloßvippach, Kreis Sömmerda",7,117,203,1
1416164,19166,186,51.1649,10.9739,"Straußfurt, Kreis Sömmerda",7,117,203,1
1416165,19171,13,54.0039,9.8555,Hasenkrug-Hardebek,7,117,203,1
1416166,19172,48,54.0246,9.388,Wacken,7,117,203,1
1416167,19175,734,47.4778,11.0489,Grainau/Bayern,7,117,203,1
1416168,19176,610,47.7519,11.5661,"Tölz, Bad/Bayern",7,117,203,1
1416169,19177,615,47.6476,12.9686,Bischofswiesen/Bayern,7,117,203,1
1416170,19179,550,50.0339,11.9939,Wunsiedel/Bayern,7,117,203,1
1416171,19180,770,47.7511,11.8211,Hausham,7,117,203,1
1416172,19192,636,47.8403,12.6275,Wimpasing,7,117,203,1
1416173,19193,72,53.5286,11.9905,Neu Benthen,7,117,203,1
1416174,19194,630,47.6351,11.2217,Ohlstadt,7,117,203,1
1416175,19195,977,48.959,13.4321,Forellenbuchet-Buche,7,117,203,1
1416176,19196,970,48.9589,13.4315,Forellenbuchet-Freiland,7,117,203,1
1416177,19197,851,48.9559,13.4056,Gfallreuthen-Buche,7,117,203,1
1416178,19198,1141,48.965,13.4191,Hochgfäll-Buche,7,117,203,1
1416179,19199,887,48.9555,13.427,Racheldiensthütte-Buche,7,117,203,1
1416180,19200,852,48.9523,13.4271,Racheldiensthütte-Freiland,7,117,203,1
1416181,19201,823,48.9489,13.4236,Schachtenau-Buche,7,117,203,1
1416182,19202,810,48.9461,13.4264,Schachtenau-Freiland,7,117,203,1
1416183,19203,1089,48.9741,13.4038,Seebuchet-Buche,7,117,203,1
1416184,19204,927,48.9619,13.4104,Stiege-Buche,7,117,203,1
1416185,19205,819,48.9357,13.4205,Taferlruck-Buche,7,117,203,1
1416186,19206,948,48.9295,13.4647,Waldhäuser-Freiland,7,117,203,1
1416187,19207,16,53.8178,12.0645,Gülzow-Prüzen,7,117,203,1
1416188,19208,670,47.821,7.8969,Utzenfeld,7,117,203,1
1416189,19209,472,50.1346,6.853,Udler,7,117,203,1
1416190,19210,573,49.0133,13.2482,Zwiesel/Bayern,7,117,203,1
1416191,19211,577,47.913,11.4423,Wolfratshausen/Bayern,7,117,203,1
1416192,19212,416,49.6857,12.1244,Weiden/Bayern,7,117,203,1
1416193,19215,615,47.7192,12.7733,Weißbach,7,117,203,1
1416194,19216,707,47.7407,12.6126,Ruhpolding/Bayern,7,117,203,1
1416195,19217,460,47.7372,12.8863,"Reichenhall, Bad/ Bayern",7,117,203,1
1416196,19218,579,50.156,12.1479,Selb/Bayern,7,117,203,1
1416197,19225,560,50.5352,10.0966,Fladungen-Leubach,7,117,203,1
1416198,19227,106,51.8335,11.209,Ditfurt,7,117,203,1
1416199,19228,442,51.6919,10.8593,Hasselfelde/Harz,7,117,203,1
1416200,19229,133,51.885,10.9632,Mahndorf,7,117,203,1
1416201,19230,198,51.6594,11.3573,Stangerode,7,117,203,1
1416202,19232,84,52.3144,11.0563,Weferlingen/Aller,7,117,203,1
1416203,19233,113,51.2757,11.4671,Wendelstein/Unstrut,7,117,203,1
1416204,19234,243,51.5758,11.2787,Wippra/Harz,7,117,203,1
1416205,19238,460,48.2981,12.9586,Simbach am Inn-Grub,7,117,203,1
1416206,19244,300,49.1939,7.3714,Hornbach/Südwestpfalz,7,117,203,1
1416207,19246,321,50.3078,9.7891,"Brückenau, Bad (Pegelhaus)",7,117,203,1
1416208,19250,215,50.4399,6.9158,Insul,7,117,203,1
1416209,19251,320,50.3824,6.9337,Adenau,7,117,203,1
1416210,19252,127,51.398,14.379,Lohsa/Oberlausitz,7,117,203,1
1416211,19253,150,51.2141,13.736,Radeburg b. Meißen,7,117,203,1
1416212,19254,129,51.1925,12.4111,Rötha/Pleiße,7,117,203,1
1416213,19255,172,51.2159,14.4725,Bautzen/Spree,7,117,203,1
1416214,19256,905,50.4247,12.5964,Carlsfeld/Wilzsch,7,117,203,1
1416215,19257,442,50.3982,12.0578,Dröda,7,117,203,1
1416216,19258,543,50.53,12.5997,Eibenstock/Erzgebirge,7,117,203,1
1416217,19259,384,50.7746,12.981,Chemnitz-Einsiedel,7,117,203,1
1416218,19260,565,50.4681,12.378,Falkenstein/Vogtland,7,117,203,1
1416219,19261,394,50.9078,13.538,Klingenberg/Osterzgebirge,7,117,203,1
1416220,19262,335,50.9272,13.6556,Dippoldiswalde-Malter,7,117,203,1
1416221,19263,715,50.4115,12.4034,Grünbach-Muldenberg,7,117,203,1
1416222,19264,429,50.733,13.1646,Pockau-Lengefeld-Neunzehnhain,7,117,203,1
1416223,19265,640,50.4905,12.6438,Eibenstock-Sosa,7,117,203,1
1416224,19269,344,50.3068,10.968,Lautertal-Oberlauter/Oberfranken,7,117,203,1
1416225,19270,865,50.4465,11.006,Bleßberg,7,117,203,1
1416226,19271,280,50.2996,9.7436,"Brückenau, Bad-Staatsbad",7,117,203,1
1416227,19272,303,50.298,10.9242,Kösfeld,7,117,203,1
1416228,19275,455,50.3636,11.4917,Nordhalben-Mauthaus,7,117,203,1
1416229,19279,378,51.2139,9.7929,Hessisch Lichtenau-Velmeden,7,117,203,1
1416230,19283,427,49.0166,10.9584,Weißenburg/Mittelfranken,7,117,203,1
1416231,19284,493,48.6407,13.6325,Hauzenberg/Niederbayern,7,117,203,1
1416232,19286,257,49.7352,11.0554,Forchheim/Regnitz,7,117,203,1
1416233,19289,54,52.4295,9.8227,Hannover (Kleingartenverein Farrelheide),7,117,203,1
1416234,19290,913,47.4708,10.2294,Bolsterlang-Kierwang,7,117,203,1
